country,ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
USA,NVDA,22/9/21,213.5974477,219.535711,211.8979484,219.3457642,26872600,0,0
USA,NVDA,23/9/21,221.3351688,225.2840245,218.8359008,224.7541809,24855500,0,0
USA,NVDA,24/9/21,220.6353929,221.4251702,218.5460084,220.7453613,21765500,0,0
USA,NVDA,27/9/21,217.0364442,217.926183,213.1875653,216.5365906,24521500,0,0
USA,NVDA,28/9/21,212.0778992,214.1273021,206.4495424,206.9294128,34306900,0,0
USA,NVDA,29/9/21,209.3386815,210.1084603,204.6100707,205.1099243,21839400,0,0
USA,NVDA,30/9/21,207.6191867,210.5983252,206.8194332,207.09935,22100900,0,0
USA,NVDA,1/10/21,207.4392466,208.5289238,201.9708469,207.3592682,24097800,0,0
USA,NVDA,4/10/21,204.9799633,205.3598569,195.4927515,197.2622375,34563500,0,0
USA,NVDA,5/10/21,199.4415913,206.4195435,198.4818657,204.450119,27928200,0,0
USA,NVDA,6/10/21,201.1410872,207.1393305,200.7412105,206.9393921,29720200,0,0
USA,NVDA,7/10/21,210.8582419,213.1575715,209.6585963,210.6882935,25691900,0,0
USA,NVDA,8/10/21,210.9482146,211.9979102,207.6891746,208.2490082,15125800,0,0
USA,NVDA,11/10/21,205.6897739,210.5683503,205.0499618,206.8894196,16338800,0,0
USA,NVDA,12/10/21,208.2190228,210.5083609,205.2199011,206.6494904,16213400,0,0
USA,NVDA,13/10/21,209.1187444,209.8385348,207.0693568,209.3286896,18065200,0,0
USA,NVDA,14/10/21,212.817686,217.486317,211.1581683,217.396347,24358900,0,0
USA,NVDA,15/10/21,218.0361477,219.2457849,216.5565701,218.5559845,22699400,0,0
USA,NVDA,18/10/21,217.4263269,222.8447382,216.3766313,222.1549377,18949400,0,0
USA,NVDA,19/10/21,222.6947889,223.7244862,220.3054891,222.8347473,16147300,0,0
USA,NVDA,20/10/21,222.9846991,224.2643231,219.7556491,220.9652863,14627600,0,0
USA,NVDA,21/10/21,220.9053213,227.0435235,220.7653629,226.8535767,18759000,0,0
USA,NVDA,22/10/21,228.1631834,231.2322921,225.5439553,227.1934662,24938400,0,0
USA,NVDA,25/10/21,229.6627506,233.4816398,227.633346,231.5921936,23023500,0,0
USA,NVDA,26/10/21,239.8197734,252.5160525,239.1699698,247.097641,48589800,0,0
USA,NVDA,27/10/21,244.6683592,250.8265443,242.7489231,244.4384155,24599000,0,0
USA,NVDA,28/10/21,248.7071699,249.4269603,245.1582061,249.3369904,23420400,0,0
USA,NVDA,29/10/21,249.936807,257.0147363,249.9268155,255.5951538,29250300,0,0
USA,NVDA,1/11/21,256.4148889,258.8641837,252.1961385,258.1943665,26574000,0,0
USA,NVDA,2/11/21,258.1443955,266.7018867,257.9244587,263.9327087,29411200,0,0
USA,NVDA,3/11/21,266.6219205,267.7615709,262.2731881,265.9021301,23991000,0,0
USA,NVDA,4/11/21,272.210289,313.5581652,271.1005981,297.92276,115363100,0,0
USA,NVDA,5/11/21,301.7816245,313.9080784,294.0139101,297.4328918,85126000,0,0
USA,NVDA,8/11/21,301.4017283,310.908954,298.9824539,307.9498291,50310100,0,0
USA,NVDA,9/11/21,322.7254977,323.0054145,299.5522913,306.4802551,64674600,0,0
USA,NVDA,10/11/21,293.4740564,308.4096851,287.6957498,294.5037537,63620600,0,0
USA,NVDA,11/11/21,304.5908056,305.8104497,297.6828247,303.8110352,33217200,0,0
USA,NVDA,12/11/21,300.0121597,306.7101802,296.2132538,303.8110352,41305400,0,0
USA,NVDA,15/11/21,305.4305557,306.3502998,292.384388,300.1621094,38490900,0,0
USA,NVDA,16/11/21,297.5028866,303.8110371,296.9730429,301.9415894,26448400,0,0
USA,NVDA,17/11/21,304.0909427,305.0006799,287.9156868,292.5243225,42850800,0,0
USA,NVDA,18/11/21,323.5752755,327.5041179,313.1183152,316.6572876,78171100,0,0
USA,NVDA,19/11/21,322.3356071,330.7831458,318.9565917,329.7534485,53386700,0,0
USA,NVDA,22/11/21,335.0718759,346.3685551,318.9065971,319.4664307,75433500,0,0
USA,NVDA,23/11/21,315.2576977,323.5052828,308.7095967,317.3670654,53216300,0,0
USA,NVDA,24/11/21,314.5178645,328.4537852,309.1894386,326.6443176,43516200,0,0
USA,NVDA,26/11/21,325.9045329,327.0042168,313.4081934,314.9377441,28306900,0,0
USA,NVDA,29/11/21,323.5652434,334.0221724,320.2661913,333.6622925,45496400,0,0
USA,NVDA,30/11/21,331.5928864,333.432344,318.5467195,326.6643372,62206600,0,0
USA,NVDA,1/12/21,332.1334045,332.8332975,313.7465232,314.2964478,48436800,0.04,0
USA,NVDA,2/12/21,312.08685,324.7246812,310.1971572,321.2052917,47289000,0,0
USA,NVDA,3/12/21,319.9454973,321.2352861,301.2486701,306.8777161,54432500,0,0
USA,NVDA,6/12/21,298.7490773,302.3584781,280.3322329,300.3188171,65893800,0,0
USA,NVDA,7/12/21,309.5172745,324.4347159,306.4577982,324.2147522,59305300,0,0
USA,NVDA,8/12/21,319.9354657,322.8449735,314.1564518,318.20578,47555100,0,0
USA,NVDA,9/12/21,317.2859362,321.9951253,304.2281635,304.848053,48850700,0,0
USA,NVDA,10/12/21,311.4469253,312.996649,298.5591069,301.9285583,48882500,0,0
USA,NVDA,13/12/21,302.4384596,302.8883951,281.1121067,281.5620117,59834400,0,0
USA,NVDA,14/12/21,276.9427984,286.731139,272.4535732,283.3217163,66703500,0,0
USA,NVDA,15/12/21,283.9516271,304.9480503,278.3325893,304.5381165,69829700,0,0
USA,NVDA,16/12/21,311.4669072,311.5469107,280.8821233,283.8216248,70736600,0,0
USA,NVDA,17/12/21,279.8023294,289.1707281,277.5527127,277.9626465,71375800,0,0
USA,NVDA,20/12/21,273.0034822,281.3920679,271.4037791,277.1427917,46184700,0,0
USA,NVDA,21/12/21,283.6916544,291.1504055,273.9633314,290.70047,52438500,0,0
USA,NVDA,22/12/21,288.8607913,295.4996444,284.4415308,293.9499207,39518400,0,0
USA,NVDA,23/12/21,297.4992852,300.5387758,294.2598471,296.3494873,34302200,0,0
USA,NVDA,27/12/21,296.5494908,310.8170494,296.3495126,309.3973083,40368600,0,0
USA,NVDA,28/12/21,313.066642,313.246604,300.0688571,303.168335,42059100,0,0
USA,NVDA,29/12/21,302.6784306,305.427962,293.6099687,299.9588928,34313900,0,0
USA,NVDA,30/12/21,298.2191941,304.5181395,295.3496877,295.8096008,30886400,0,0
USA,NVDA,31/12/21,296.6894323,300.2488233,293.260024,294.0598755,26653000,0,0
USA,NVDA,3/1/22,298.099215,307.0576805,297.7992783,301.1586914,39154700,0,0
USA,NVDA,4/1/22,302.7184114,304.6280897,283.441697,292.8500977,52715400,0,0
USA,NVDA,5/1/22,289.4406712,294.1098891,275.2830799,275.992981,49806400,0,0
USA,NVDA,6/1/22,276.3529063,284.3315578,270.6038859,281.7319946,45418600,0,0
USA,NVDA,7/1/22,281.3620634,284.1715823,270.5239138,272.423584,40993900,0,0
USA,NVDA,10/1/22,265.7647309,274.6432236,256.3963315,273.9533386,59468100,0,0
USA,NVDA,11/1/22,273.1834589,280.6021776,268.3442871,278.1226196,40408900,0,0
USA,NVDA,12/1/22,280.6221986,285.9012979,276.0329537,279.9422913,38341300,0,0
USA,NVDA,13/1/22,283.7416787,284.751486,264.9348845,265.7047424,54017100,0,0
USA,NVDA,14/1/22,262.9551953,271.9236684,262.0553547,269.374115,39583200,0,0
USA,NVDA,18/1/22,262.5552695,266.3346243,257.6561104,258.9858704,42427000,0,0
USA,NVDA,19/1/22,260.7455908,265.3847847,250.4773357,250.6273041,48831500,0,0
USA,NVDA,20/1/22,252.9968898,255.7464214,240.7389837,241.4588623,43518100,0,0
USA,NVDA,21/1/22,235.0299706,248.1877176,232.5903838,233.7001953,71895800,0,0
USA,NVDA,24/1/22,223.2619677,233.7601792,208.8444258,233.680191,91398200,0,0
USA,NVDA,25/1/22,225.4216037,229.3909134,219.962527,223.2019806,66461600,0,0
USA,NVDA,26/1/22,232.3604089,240.5290307,222.9620161,227.6812134,75595900,0,0
USA,NVDA,27/1/22,235.639842,239.9091188,216.7130742,219.4026184,57335300,0,0
USA,NVDA,28/1/22,220.0824958,228.5410613,212.9237271,228.361084,54377400,0,0
USA,AAPL,27/8/20,125.8005279,126.1394117,122.5254594,123.6905365,155552400,0,0
USA,AAPL,28/8/20,124.6824413,125.1079029,123.26259,123.4901657,187630000,0,0
USA,AAPL,31/8/20,126.2334048,129.6173051,124.6700798,127.6779861,225702700,0,4
USA,AAPL,1/9/20,131.3587227,133.3771991,129.1522644,132.7637329,151948100,0,0
USA,AAPL,2/9/20,136.1377602,136.5236432,125.6595392,130.013092,200119000,0,0
USA,AAPL,3/9/20,125.5704705,127.4800921,119.2281243,119.6041107,257599600,0,0
USA,AAPL,4/9/20,118.8026602,122.3943429,109.7195549,119.6832657,332607200,0,0
USA,AAPL,8/9/20,112.7472587,117.7340626,111.4906668,111.6291885,231366600,0,0
USA,AAPL,9/9/20,116.0223313,117.8824853,114.0434411,116.0816956,176940500,0,0
USA,AAPL,10/9/20,119.0895962,119.2281179,111.3125582,112.2921066,182274400,0,0
USA,AAPL,11/9/20,113.3607217,114.0137591,108.8389581,110.8178482,180860300,0,0
USA,AAPL,14/9/20,113.5091355,114.7063631,111.6094029,114.1423798,140150100,0,0
USA,AAPL,15/9/20,117.0810251,117.5757476,112.4108436,114.3204727,184642000,0,0
USA,AAPL,16/9/20,114.0137579,114.7756273,110.8574257,110.9464722,154679000,0,0
USA,AAPL,17/9/20,108.5619105,111.01573,107.5625689,109.1753616,178011000,0,0
USA,AAPL,18/9/20,109.2347247,109.7096541,104.9702118,105.7122955,287104900,0,0
USA,AAPL,21/9/20,103.4365944,109.0269609,102.011791,108.9181213,195713800,0,0
USA,AAPL,22/9/20,111.4906569,111.6687572,108.007814,110.629837,183055400,0,0
USA,AAPL,23/9/20,110.4418677,110.9266937,105.6430528,105.9893646,150718700,0,0
USA,AAPL,24/9/20,104.0599257,109.086308,103.8917219,107.0777359,167743300,0,0
USA,AAPL,25/9/20,107.2855323,111.2532092,106.5335519,111.0948944,149981400,0,0
USA,AAPL,28/9/20,113.7960802,114.1028058,111.5896144,113.7466049,137672400,0,0
USA,AAPL,29/9/20,113.3409394,114.0929122,112.3712798,112.885788,99382200,0,0
USA,AAPL,30/9/20,112.588948,116.0223234,112.4207442,114.5876236,142675200,0,0
USA,AAPL,1/10/20,116.3983082,116.4774656,114.6074152,115.5572815,116120400,0,0
USA,AAPL,2/10/20,111.6984394,114.1522662,111.0355131,111.8270645,144712000,0,0
USA,AAPL,5/10/20,112.7076811,115.4187582,112.3514803,115.27034,106243800,0,0
USA,AAPL,6/10/20,114.4787905,114.8943632,111.0652081,111.9656067,161498200,0,0
USA,AAPL,7/10/20,113.4101974,114.3303816,112.9253638,113.8653412,96849000,0,0
USA,AAPL,8/10/20,115.022981,115.1713993,113.3804987,113.7564926,83477200,0,0
USA,AAPL,9/10/20,114.0632327,115.7650795,113.7070318,115.7353973,100506900,0,0
USA,AAPL,12/10/20,118.792772,123.8587334,118.021006,123.0869675,240226800,0,0
USA,AAPL,13/10/20,123.9477766,124.0665127,118.3871003,119.8217926,262330500,0,0
USA,AAPL,14/10/20,119.7228612,121.7314336,118.3574296,119.9108582,150712000,0,0
USA,AAPL,15/10/20,117.4669195,119.9207391,116.9029361,119.4359131,112559200,0,0
USA,AAPL,16/10/20,119.9998961,120.2670505,117.5559656,117.7637482,115393800,0,0
USA,AAPL,19/10/20,118.6938234,119.1489672,114.4392144,114.7558365,120639300,0,0
USA,AAPL,20/10/20,114.9735133,117.7241769,114.4095299,116.2696915,124423700,0,0
USA,AAPL,21/10/20,115.4385582,117.4570271,115.220879,115.6364517,89946000,0,0
USA,AAPL,22/10/20,116.210305,116.7940815,113.3804919,114.5282516,101988000,0,0
USA,AAPL,23/10/20,115.1615092,115.319824,113.0737795,113.8257599,82572600,0,0
USA,AAPL,26/10/20,112.8066315,115.3198228,111.6885537,113.8356552,111850700,0,0
USA,AAPL,27/10/20,114.271001,116.0421085,113.3310313,115.3692856,92276800,0,0
USA,AAPL,28/10/20,113.8356447,114.2116311,109.9273326,110.0262756,143937800,0,0
USA,AAPL,29/10/20,111.1839387,115.6958055,111.0157273,114.1027985,146129200,0,0
USA,AAPL,30/10/20,109.8877593,110.8079434,106.5830166,107.7109833,190272600,0,0
USA,AAPL,2/11/20,107.9583406,109.5117689,106.1872332,107.6219254,122866900,0,0
USA,AAPL,3/11/20,108.5025489,110.3132277,107.5823647,109.2743149,107624400,0,0
USA,AAPL,4/11/20,112.9352539,114.3699462,111.1641464,113.736702,138235500,0,0
USA,AAPL,5/11/20,116.7050486,118.3574277,115.6364536,117.7736511,126387100,0,0
USA,AAPL,6/11/20,117.2731178,118.1453289,115.1024922,117.6398468,114457900,0.205,0
USA,AAPL,9/11/20,119.4338256,120.9106401,115.0232019,115.2908096,154515300,0,0
USA,AAPL,10/11/20,114.527619,116.5495625,113.1201774,114.9439011,138023400,0,0
USA,AAPL,11/11/20,116.1531019,118.5715076,115.4097379,118.4327469,112295000,0,0
USA,AAPL,12/11/20,118.5616266,119.4635711,117.5209138,118.1552505,103162300,0,0
USA,AAPL,13/11/20,118.3832112,118.6111719,116.8271026,118.2048035,81581900,0,0
USA,AAPL,16/11/20,117.867801,119.9194855,117.1046173,119.2355957,91183000,0,0
USA,AAPL,17/11/20,118.492229,119.6023144,117.9074454,118.3336411,74271000,0,0
USA,AAPL,18/11/20,117.5605497,118.7598428,116.9559463,116.9856796,76322100,0,0
USA,AAPL,19/11/20,116.5495659,118.0065607,115.7764686,117.5902786,74113000,0,0
USA,AAPL,20/11/20,117.5902814,117.7191285,116.2522276,116.3017807,73604300,0,0
USA,AAPL,23/11/20,116.1431971,116.5793064,112.7435453,112.842659,127959300,0,0
USA,AAPL,24/11/20,112.9021395,114.8249694,111.5938115,114.1509857,113874200,0,0
USA,AAPL,25/11/20,114.5276234,115.7170029,114.1509808,115.0033722,76499200,0,0
USA,AAPL,27/11/20,115.5385909,116.450449,115.1916892,115.5584106,46691300,0,0
USA,AAPL,30/11/20,115.9350527,119.8996608,115.7764647,117.9966507,169410200,0,0
USA,AAPL,1/12/20,119.9393166,122.3775499,118.9481645,121.6341858,127728200,0,0
USA,AAPL,2/12/20,120.9403786,122.27844,119.8203794,121.9910049,89004200,0,0
USA,AAPL,3/12/20,122.427104,122.6848056,121.1286972,121.8522415,78967600,0,0
USA,AAPL,4/12/20,121.5152443,121.772946,120.4447982,121.1683426,78260400,0,0
USA,AAPL,7/12/20,121.2278061,123.4678118,121.1683394,122.6550674,86712000,0,0
USA,AAPL,8/12/20,123.2695968,123.8742002,122.0009157,123.2795029,82225500,0,0
USA,AAPL,9/12/20,123.4281598,124.8355939,119.9293944,120.7024918,115089200,0,0
USA,AAPL,10/12/20,119.4338273,122.7740126,119.0869256,122.1495819,81312200,0,0
USA,AAPL,11/12/20,121.3467393,121.6738212,119.4833762,121.3269196,86939800,0,0
USA,AAPL,14/12/20,121.5152361,122.2586001,120.4646174,120.7024918,79184500,0,0
USA,AAPL,15/12/20,123.2398482,126.7683548,123.0317072,126.7485275,157243700,0,0
USA,AAPL,16/12/20,126.2826834,127.2341809,125.4401981,126.6791382,98208600,0,0
USA,AAPL,17/12/20,127.7595067,128.433498,126.9071152,127.5612793,94359800,0,0
USA,AAPL,18/12/20,127.8189824,127.9577431,125.0041065,125.5393295,192541500,0,0
USA,AAPL,21/12/20,123.9138386,127.1747301,122.35773,127.0954361,121251600,0,0
USA,AAPL,22/12/20,130.4455347,133.2207637,128.5028698,130.71315,168904800,0,0
USA,AAPL,23/12/20,130.9906643,131.2582645,129.6228695,129.8012848,88223700,0,0
USA,AAPL,24/12/20,130.1580797,132.2791442,129.940025,130.8023224,54930100,0,0
USA,AAPL,28/12/20,132.804483,136.1248337,132.3287191,135.4805908,124486200,0,0
USA,AAPL,29/12/20,136.8285375,137.5619803,133.1513569,133.6766663,121047300,0,0
USA,AAPL,30/12/20,134.3803779,134.7867538,132.2196588,132.5368347,96452100,0,0
USA,AAPL,31/12/20,132.8936768,133.5478408,130.5545572,131.515976,99116600,0,0
USA,AAPL,4/1/21,132.3386195,132.4278195,125.6384298,128.2649841,143301900,0,0
USA,AAPL,5/1/21,127.7496075,130.5743973,127.2936708,129.8508453,97664900,0,0
USA,AAPL,6/1/21,126.5899438,129.890482,125.2617961,125.4798508,155088000,0,0
USA,AAPL,7/1/21,127.2242654,130.4653365,126.7286894,129.7616119,109578200,0,0
USA,AAPL,8/1/21,131.2582498,131.4564923,129.0777184,130.8816223,105158200,0,0
USA,AAPL,11/1/21,128.0469318,129.0182566,127.3630345,127.8387833,100384500,0,0
USA,AAPL,12/1/21,127.3630441,128.5425175,125.7375553,127.6603928,91951100,0,0
USA,AAPL,13/1/21,127.6207292,130.2869305,127.353129,129.7318878,88636800,0,0
USA,AAPL,14/1/21,129.6426859,129.8409132,127.6207273,127.7694092,90221800,0,0
USA,AAPL,15/1/21,127.6405568,129.0678181,125.8763074,126.0150681,111598500,0,0
USA,AAPL,19/1/21,126.649414,127.5711933,125.8168498,126.6989746,90757300,0,0
USA,AAPL,20/1/21,127.5216088,131.3177224,127.4125815,130.8617859,104319500,0,0
USA,AAPL,21/1/21,132.6161374,138.4341946,132.4079888,135.6589661,120150900,0,0
USA,AAPL,22/1/21,135.0741857,138.6126054,133.8253397,137.8395081,114459400,0,0
USA,AAPL,25/1/21,141.8041384,143.8062548,135.3319013,141.6554565,157611700,0,0
USA,AAPL,26/1/21,142.3294351,143.0232385,140.1191552,141.8933258,98390600,0,0
USA,AAPL,27/1/21,142.1609282,143.0232408,139.16766,140.8030548,140843800,0,0
USA,AAPL,28/1/21,138.2855367,140.7336835,135.4904807,135.8770294,142621100,0,0
USA,AAPL,29/1/21,134.6281727,135.5301246,129.0579035,130.7924194,177523800,0,0
USA,AAPL,1/2/21,132.5665916,134.1821743,129.7715354,132.9531403,106239800,0,0
USA,AAPL,2/2/21,134.529082,135.1039521,133.4189964,133.795639,83305400,0,0
USA,AAPL,3/2/21,134.5587868,134.568708,132.4278161,132.7548981,89880900,0,0
USA,AAPL,4/2/21,135.0940254,136.1842835,133.3991487,136.1743774,84183100,0,0
USA,AAPL,5/2/21,136.3381675,136.4076439,134.8591387,135.7525024,75693800,0.205,0
USA,AAPL,8/2/21,135.0278758,135.9510324,133.9260524,135.9013977,71297200,0,0
USA,AAPL,9/2/21,135.6135329,136.8642604,134.8492163,135.0080261,76774200,0,0
USA,AAPL,10/2/21,135.4745598,135.9808124,133.4098812,134.3925934,73046600,0,0
USA,AAPL,11/2/21,134.8988381,135.3852338,132.7845398,134.1345215,64280000,0,0
USA,AAPL,12/2/21,133.3602668,134.5315666,132.7051253,134.3727417,60145100,0,0
USA,AAPL,16/2/21,134.4918914,135.0080498,131.8117694,132.2088318,80576300,0,0
USA,AAPL,17/2/21,130.2830971,131.2459524,128.5162114,129.8761139,97918500,0,0
USA,AAPL,18/2/21,128.248203,129.0423125,126.4713962,128.7544556,96856700,0,0
USA,AAPL,19/2/21,129.2805383,129.7470771,127.8511443,128.9132538,87668800,0,0
USA,AAPL,22/2/21,127.0669723,128.7643817,124.6747302,125.071785,103916400,0,0
USA,AAPL,23/2/21,122.8482873,125.7765523,117.5178443,124.9328156,158273000,0,0
USA,AAPL,24/2/21,124.0195914,124.6350191,121.3295564,124.4265671,111039900,0,0
USA,AAPL,25/2/21,123.7614972,125.5283829,119.6519967,120.0986786,148199500,0,0
USA,AAPL,26/2/21,121.6869033,123.9302565,120.3071437,120.3667068,164560400,0,0
USA,AAPL,1/3/21,122.8383631,126.9875703,121.8854361,126.8486023,116307900,0,0
USA,AAPL,2/3/21,127.4640291,127.771743,124.0890748,124.1982651,102260900,0,0
USA,AAPL,3/3/21,123.8905382,124.7839095,120.9424166,121.1607971,112966300,0,0
USA,AAPL,4/3/21,120.8530864,122.6894563,117.7461474,119.245018,178155000,0,0
USA,AAPL,5/3/21,120.0887517,121.0416785,116.7038693,120.5255051,153766600,0,0
USA,AAPL,8/3/21,120.0391255,120.1086095,115.3538959,115.5027924,154376600,0,0
USA,AAPL,9/3/21,118.1531228,121.1608,117.9148929,120.1979446,129525800,0,0
USA,AAPL,10/3/21,120.7935399,121.2699996,118.570036,119.096138,111943300,0,0
USA,AAPL,11/3/21,121.6372677,122.3023301,120.3666985,121.0615387,103026500,0,0
USA,AAPL,12/3/21,119.5130334,120.2773576,118.2821704,120.1383896,88105100,0,0
USA,AAPL,15/3/21,120.5155961,123.0865123,119.5328838,123.0765839,92403800,0,0
USA,AAPL,16/3/21,124.7739828,126.2827894,123.8012066,124.6449432,115227900,0,0
USA,AAPL,17/3/21,123.1361432,124.9328068,121.4387339,123.8409119,111932600,0,0
USA,AAPL,18/3/21,121.9747532,122.2725462,119.4336149,119.642067,121229700,0,0
USA,AAPL,19/3/21,119.0167229,120.5354505,118.7983423,119.1060562,185549500,0,0
USA,AAPL,22/3/21,119.4435553,122.9574777,119.3740712,122.4810104,111912300,0,0
USA,AAPL,23/3/21,122.4214492,123.3247414,121.2402133,121.6372681,95467100,0,0
USA,AAPL,24/3/21,121.9152065,121.994619,119.1854653,119.2053146,88530500,0,0
USA,AAPL,25/3/21,118.6593618,120.7637467,118.123339,119.701622,98844700,0,0
USA,AAPL,26/3/21,119.4633897,120.5850699,118.0439241,120.3170547,94071200,0,0
USA,AAPL,29/3/21,120.7538219,121.676971,119.8406012,120.4957352,80819200,0,0
USA,AAPL,30/3/21,119.2251681,119.5130326,117.9843766,119.016716,85671900,0,0
USA,AAPL,31/3/21,120.7538284,122.6100476,120.2575118,121.250145,118323800,0,0
USA,AAPL,1/4/21,122.7490136,123.2651794,121.5876271,122.0938721,75089100,0,0
USA,AAPL,5/4/21,122.9574823,125.2306133,122.1633727,124.9725266,88651200,0,0
USA,AAPL,6/4/21,125.5680998,126.193456,124.7243631,125.2802353,80171300,0,0
USA,AAPL,7/4/21,124.9030437,126.9776435,124.2181243,126.9577942,83466700,0,0
USA,AAPL,8/4/21,128.0000418,129.429436,127.5732168,129.3996582,88844600,0,0
USA,AAPL,9/4/21,128.8437946,132.0599166,128.5162239,132.0202179,106686700,0,0
USA,AAPL,12/4/21,131.5437473,131.8713181,129.6676713,130.2731781,91420000,0,0
USA,AAPL,13/4/21,131.4643515,133.6679986,130.9580989,133.439682,91266500,0,0
USA,AAPL,14/4/21,133.945924,134.0054795,130.6900884,131.0573578,87222800,0,0
USA,AAPL,15/4/21,132.834172,134.0054718,132.6554902,133.5091553,89347100,0,0
USA,AAPL,16/4/21,133.3106294,133.6778988,132.2981394,133.1716614,84922400,0,0
USA,AAPL,19/4/21,132.5264604,134.4720282,132.3577145,133.8466644,94264200,0,0
USA,AAPL,20/4/21,134.0253429,134.5315804,130.8389836,132.1294098,94812300,0,0
USA,AAPL,21/4/21,131.3849241,132.7646836,130.3327354,132.5165253,68847100,0,0
USA,AAPL,22/4/21,132.0599203,133.1617438,130.4419384,130.9680328,84566500,0,0
USA,AAPL,23/4/21,131.1863989,134.1245845,131.1863989,133.3304901,78657500,0,0
USA,AAPL,26/4/21,133.8367293,134.0650307,132.576081,133.7275391,66905100,0,0
USA,AAPL,27/4/21,134.0153911,134.4124534,133.1220273,133.3999634,66015800,0,0
USA,AAPL,28/4/21,133.3205499,134.0253261,132.0996155,132.595932,107760100,0,0
USA,AAPL,29/4/21,135.4646523,136.0602382,131.4742626,132.4966736,151101000,0,0
USA,AAPL,30/4/21,130.8091966,132.5760824,130.1044356,130.4915619,109839500,0,0
USA,AAPL,3/5/21,131.067282,133.0823414,130.8588375,131.5635986,75135100,0,0
USA,AAPL,4/5/21,130.2235406,130.5213336,125.7666125,126.9081421,137564700,0,0
USA,AAPL,5/5/21,128.2481984,129.4889898,127.0272639,127.156311,84000900,0,0
USA,AAPL,6/5/21,126.9478481,128.7941463,126.1934449,128.7842255,78128300,0,0
USA,AAPL,7/5/21,130.1066701,130.5143294,128.7444425,129.4703064,78973300,0.22,0
USA,AAPL,10/5/21,128.674857,128.8041081,126.0896209,126.1293945,88071200,0,0
USA,AAPL,11/5/21,122.7984273,125.5526882,122.0725709,125.1947403,126142800,0,0
USA,AAPL,12/5/21,122.6989968,123.9319505,121.5555281,122.0725708,112172300,0,0
